Name,SRR1140763,SRR1140994,SRR1140995,SRR1142421,SRR1142422,SRR1142423
Smp_000830.1,0.0,0.0,3.0,51.0,3.0,2.0
Smp_000850.1,40.0,65.0,226.0,859.0,176.0,212.0
Smp_000870.1,93.0,86.0,261.0,1683.0,310.0,278.0
Smp_000880.1,412.0,1062.0,2710.0,9104.0,2077.0,3064.0
Smp_000900.1,18.0,39.0,130.0,331.0,146.0,144.0
Smp_000910.1,23.0,71.0,211.0,297.0,238.0,328.0
Smp_000950.1,16.0,9.0,33.001,230.002,30.0,63.0
Smp_000980.1,246.0,264.0,769.0,5501.0,861.0,1211.0
Smp_000990.1,225.0,252.0,885.0,2938.0,790.0,1135.0
Smp_001000.1,30.0,20.0,153.989,739.98,65.0,100.001
Smp_001020.1,154.0,290.0,780.0,1242.0,930.0,1251.994
Smp_001030.1,45.0,65.0,146.0,742.0,163.0,223.0
Smp_001040.1,383.0,397.0,1287.0,5293.0,1149.0,1852.0
Smp_001070.1,29.0,66.0,103.0,368.0,164.0,209.0
Smp_001080.1,107.0,167.0,410.0,1584.0,392.0,465.0
Smp_001090.1,245.514,205.739,426.348,6102.578,681.667,782.146
Smp_001095.1,60.0,73.0,232.0,784.0,239.0,311.0
Smp_001100.1,26.0,39.0,179.0,192.0,118.0,343.0
Smp_001120.1,14.0,41.0,87.0,429.0,76.0,101.0
Smp_001160.1,22.0,38.0,190.0,211.0,146.0,173.0
Smp_001170.1,306.0,313.0,940.0,3912.0,902.0,1066.0
Smp_001180.1,237.0,117.0,504.0,3048.0,353.0,670.0
Smp_001210.1,39.0,45.0,68.0,400.0,97.0,103.0
Smp_001360.1,287.736,319.258,1287.924,4486.737,1061.872,1496.947
Smp_001390.1,36.0,22.0,95.0,823.0,71.0,91.0
Smp_001410.1,81.0,82.0,227.0,681.298,262.0,313.0
Smp_001420.1,172.0,307.734,914.0,2466.678,904.0,1185.998
Smp_001500.1,122.0,168.0,721.0,1948.0,491.0,583.0
Smp_001530.1,130.0,144.0,395.0,1654.0,435.0,545.0
Smp_001560.1,30.0,37.0,177.0,165.0,86.0,182.0
Smp_001590.1,63.0,107.0,454.0,891.0,336.0,339.0
Smp_001610.1,36.0,36.0,202.999,318.999,185.0,172.556
Smp_001640.1,81.0,123.0,423.0,1253.0,332.0,437.0
Smp_001780.1,7.0,6.0,19.0,113.0,10.0,36.0
Smp_001830.1,356.0,398.0,1553.0,6217.0,819.0,1126.0
Smp_001890.1,0.0,0.0,9.0,3.0,27.0,18.0
Smp_001900.1,11.062,2.014,18.096,178.66,16.048,28.262
Smp_001940.1,138.0,220.0,693.0,1694.0,709.0,922.0
Smp_001950.1,102.0,142.0,480.0,2016.0,478.0,552.837
Smp_001960.1,238.0,387.0,1025.0,2601.0,1074.0,1110.0
Smp_001980.1,27.0,34.0,80.943,390.951,68.001,162.0
Smp_002010.1,23.0,15.0,96.0,304.0,63.0,59.0
Smp_002060.1,1.0,12.0,33.0,4.0,18.0,45.0
Smp_002070.1,2.0,6.0,40.0,7.0,31.0,33.0
Smp_002080.1,183.0,262.0,543.0,2286.0,530.0,592.0
Smp_002100.1,58.0,52.0,118.0,762.0,117.0,204.0
Smp_002160.1,119.0,142.0,536.0,1305.0,434.0,452.0
Smp_002180.1,524.0,706.0,2355.0,7004.0,1590.0,2028.0
Smp_002230.1,193.0,306.0,917.0,1825.0,851.0,866.0
Smp_002280.1,176.0,148.0,523.0,2054.0,410.0,687.0
Smp_002380.1,62.0,40.0,158.0,628.0,175.0,192.0
Smp_002410.1,302.0,394.0,1443.0,3602.0,1017.0,1135.0
Smp_002510.1,224.0,708.0,1192.0,7960.0,1163.0,2008.0
Smp_002550.1,133.0,202.0,812.0,2504.0,562.0,610.0
Smp_002600.1,80.0,72.0,225.758,1203.0,214.0,385.402
Smp_002600.2,0.0,0.0,3.242,0.0,0.0,8.598
Smp_002630.1,0.0,5.399,16.278,7.554,31.799,12.287
Smp_002640.1,579.0,557.0,2042.0,6516.0,1164.0,3178.0
Smp_002740.1,123.0,207.0,614.0,2318.0,520.0,752.0
Smp_002820.1,761.0,1338.0,3854.0,9251.0,4973.0,5726.0
Smp_002840.1,416.004,702.48,2282.226,3770.049,2352.405,3249.234
Smp_002860.1,0.0,0.0,0.0,0.0,0.0,0.0
Smp_002870.1,48.0,57.0,165.0,804.0,181.0,173.0
Smp_002880.1,572.0,773.0,2438.0,5121.0,1822.0,2958.0
Smp_002920.1,113.0,134.0,464.0,3092.0,534.0,599.0
Smp_002950.1,17.0,20.0,107.0,280.0,88.0,86.0
Smp_003000.1,49.585,50.543,182.144,819.976,174.17,229.366
Smp_003130.1,118.0,132.0,494.0,1289.0,412.0,514.0
Smp_003140.1,12.097,8.2,6.601,670.41,20.48,35.954
Smp_003140.2,102.903,129.8,331.399,1179.59,337.52,445.046
Smp_003190.1,13.0,24.0,101.0,101.0,80.0,87.0
Smp_003230.1,19.0,34.0,95.0,91.0,61.0,145.0
Smp_003250.1,40.912,83.093,197.906,801.384,202.818,215.605
Smp_003250.2,1.6,0.0,3.309,2.419,0.0,0.0
Smp_003270.1,512.0,941.013,3220.0,7563.176,2750.0,4921.005
Smp_003280.1,2.0,7.0,14.005,47.003,4.008,24.032
Smp_003300.1,1.0,7.0,11.0,5.0,2.0,8.0
Smp_003330.1,26.0,29.0,107.0,353.0,70.0,113.0
Smp_003340.1,154.0,106.0,315.0,1873.0,390.0,395.0
Smp_003410.1,503.0,792.0,3093.0,6037.0,1779.0,2325.0
Smp_003440.1,2.0,10.0,12.0,103.0,27.0,10.0
Smp_003600.1,1.0,1.0,0.0,3.0,0.0,0.0
Smp_003610.1,10.318,10.958,29.674,78.246,42.476,39.364
Smp_003620.1,60.0,71.0,234.0,882.0,222.0,277.0
Smp_003630.1,283.0,338.0,1329.0,2668.0,1157.0,1498.0
Smp_003660.1,1917.0,3222.0,12161.0,15811.0,9437.0,11144.0
Smp_003670.1,43.354,87.976,203.09,666.998,198.981,211.827
Smp_003670.2,30.646,14.024,58.91,287.002,69.019,159.173
Smp_003700.1,127.0,219.0,715.0,1526.0,761.0,775.0
Smp_003710.1,1231.848,1706.376,5367.987,26079.878,5059.483,8235.681
Smp_003770.1,5618.0,5808.0,19546.0,102466.0,14011.0,24093.0
Smp_003860.1,40.038,68.445,183.494,575.373,101.12,159.751
Smp_003900.1,7.0,11.0,19.0,198.0,19.0,35.0
Smp_003930.1,20.0,76.0,147.0,188.0,135.0,147.0
Smp_003940.1,120.0,108.0,450.0,1025.0,358.0,613.0
Smp_003970.1,250.0,330.0,1192.0,2872.0,895.0,919.0
Smp_003980.1,330.004,560.961,2734.878,4053.159,2165.509,3423.53
Smp_003990.1,1399.0,2661.0,7360.0,28725.0,6228.0,9658.0
Smp_004000.1,57.0,91.0,297.0,469.0,217.0,232.0
Smp_004060.1,8.0,26.0,33.0,95.0,32.0,38.0
Smp_004070.1,71.158,140.795,259.364,1254.478,346.267,511.974
Smp_004080.1,36.0,40.0,110.0,522.0,121.0,243.0
Smp_004160.1,9.0,27.0,106.0,79.0,70.0,135.0
Smp_004170.1,207.992,235.869,493.657,5442.202,721.904,932.126
Smp_004190.1,208.0,236.0,681.0,3521.0,689.0,911.0
Smp_004200.1,149.0,240.0,925.0,980.0,790.0,973.0
Smp_004220.1,120.0,205.0,448.0,2345.0,604.0,527.0
Smp_004260.1,111.0,125.0,548.0,1111.0,381.0,725.0
Smp_004310.1,780.0,875.0,2766.0,11110.0,2303.0,2662.0
Smp_004350.1,90.0,143.0,566.0,1360.0,396.0,473.0
Smp_004360.1,101.0,198.0,692.0,1663.0,657.0,789.0
Smp_004420.1,19.0,6.0,34.0,122.0,24.0,40.0
Smp_004440.1,12.0,19.0,67.0,182.0,71.0,140.0
Smp_004470.1,246.0,477.0,1489.0,6448.0,1102.0,1756.0
Smp_004480.1,382.48,591.556,1725.325,4674.209,2158.497,2021.936
Smp_004480.2,31.52,21.444,74.675,558.791,99.503,100.064
Smp_004550.1,323.871,495.629,1420.499,5356.843,1197.15,1373.977
Smp_004590.1,74.0,164.0,531.0,923.0,419.0,514.0
Smp_004600.1,349.0,470.0,1270.0,3765.0,1218.0,1278.0
Smp_004630.1,105.015,122.006,393.035,1545.63,252.502,573.344
Smp_004630.2,0.0,0.0,0.0,108.173,104.082,11.364
Smp_004640.1,33.0,38.0,126.0,270.0,159.0,141.0
Smp_004680.1,2480.0,5214.0,16408.0,32803.0,15456.0,19743.0
Smp_004690.1,20.737,108.108,408.598,427.98,369.31,589.075
Smp_004690.2,27.263,39.892,408.402,527.038,474.696,570.925
Smp_004710.1,55.518,68.827,228.882,1236.382,221.014,341.724
Smp_004730.1,52.0,63.0,184.0,1452.0,149.0,375.0
Smp_004780.1,234.0,300.0,1275.0,2103.0,813.0,1141.0
Smp_004810.1,544.0,651.0,1678.0,8916.0,1531.0,2100.0
Smp_004820.1,51.0,40.0,195.0,877.0,92.0,164.0
Smp_004910.1,145.0,165.0,473.0,2150.0,320.0,610.0
Smp_004940.1,259.0,320.0,1321.0,3317.0,686.0,843.0
Smp_004990.1,234.0,290.0,898.0,2239.0,681.0,798.0
Smp_005000.1,104.973,106.379,376.04,1870.263,440.24,537.296
Smp_005010.1,137.429,182.156,804.774,2317.522,619.981,622.609
Smp_005020.1,52.305,78.672,222.673,999.677,216.144,319.89
Smp_005070.1,36.999,79.968,169.006,680.886,161.02,224.004
Smp_005070.2,10.001,6.065,0.0,28.808,0.0,0.0
Smp_005080.1,259.679,451.0,1781.0,2651.269,1356.192,1481.0
Smp_005140.1,0.0,2.0,11.0,36.0,5.0,12.0
Smp_005160.1,64.22,56.001,207.404,641.329,102.132,223.066
Smp_005160.2,19.78,5.999,57.596,735.671,80.868,91.934
Smp_005180.1,166.0,182.0,563.0,2108.0,513.0,661.0
Smp_005190.1,0.0,93.865,0.0,364.891,0.0,0.0
Smp_005190.2,235.344,285.135,938.719,2525.381,1021.704,924.507
Smp_005190.3,40.656,0.0,160.281,777.728,151.296,352.493
Smp_005210.1,239.045,274.541,907.971,3253.016,967.474,1108.261
Smp_005230.1,249.0,260.0,709.0,4640.0,578.0,862.0
Smp_005260.1,155.74,357.347,1015.327,2502.239,969.223,1294.681
Smp_005260.2,126.26,253.653,435.673,2653.761,704.777,913.319
Smp_005280.1,76.0,53.0,170.0,853.0,216.0,197.0
Smp_005290.1,224.0,528.0,1094.0,8247.0,1013.0,1299.0
Smp_005320.1,60.0,113.0,314.0,1249.0,188.0,272.0
Smp_005330.1,146.0,144.0,514.0,1207.0,493.0,599.0
Smp_005390.1,180.586,243.433,704.254,1871.078,781.872,873.351
Smp_005470.1,1.0,7.0,18.894,23.329,25.928,24.162
Smp_005500.1,19.0,23.0,59.0,266.0,65.0,50.0
Smp_005520.1,899.269,1187.931,4268.713,6961.274,3935.303,5783.353
Smp_005640.1,12.0,7.0,40.0,174.0,18.0,80.0
