glay,degree,hub_status,mean_log_expression,gene,selected,shared name,variance_log_expression,weighted_degree,rede,gene_busca,motivo_prioridade,Entry,Entry Name,Reviewed,Protein names,Gene Names,Organism,Gene Ontology (biological process),Gene Ontology (molecular function),Gene Ontology (cellular component),Function [CC],InterPro,Pfam,annotation_status
5,4,non_hub,1.7451571364758005,Smp_314280.1,False,Smp_314280.1,0.8349114284339425,3.9311850140302376,positiva,Smp_314280,top5_por_glay,A0A5K4F774,A0A5K4F774_SCHMA,unreviewed,Trafficking protein particle complex subunit 5,,Schistosoma mansoni (Blood fluke),endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888],,endoplasmic reticulum [GO:0005783]; TRAPPI protein complex [GO:1990070]; TRAPPII protein complex [GO:1990071]; TRAPPIII protein complex [GO:1990072],,IPR024096;IPR016696;IPR007194;,PF04051;,found
5,4,non_hub,1.103304828240736,Smp_154900.1,False,Smp_154900.1,0.7961872603516312,3.928559619515928,positiva,Smp_154900,top5_por_glay,G4VBQ4,G4VBQ4_SCHMA,unreviewed,Putative rhogap protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
5,4,non_hub,2.036458694357409,Smp_084180.1,False,Smp_084180.1,5.7536074082622575,3.922048341981096,positiva,Smp_084180,top5_por_glay,A0A3Q0KIL1,A0A3Q0KIL1_SCHMA,unreviewed,Putative ribonucleoprotein A1b,,Schistosoma mansoni (Blood fluke),,,,,,,found
6,2,non_hub,2.521567599629824,Smp_130520.1,False,Smp_130520.1,0.9314042953419892,1.98370366559666,positiva,Smp_130520,top5_por_glay,A0A5K4EMM8,A0A5K4EMM8_SCHMA,unreviewed,"Prominin (Prom) protein, putative",,Schistosoma mansoni (Blood fluke),,,membrane [GO:0016020],,IPR008795;,PF05478;,found
6,2,non_hub,2.521567599629824,Smp_130520.1,False,Smp_130520.1,0.9314042953419892,1.98370366559666,positiva,Smp_130520,top5_por_glay,A0A5K4ELR1,A0A5K4ELR1_SCHMA,unreviewed,"Prominin (Prom) protein, putative",,Schistosoma mansoni (Blood fluke),,,membrane [GO:0016020],,IPR008795;,PF05478;,found
6,2,non_hub,2.521567599629824,Smp_130520.1,False,Smp_130520.1,0.9314042953419892,1.98370366559666,positiva,Smp_130520,top5_por_glay,A0A5K4EMR5,A0A5K4EMR5_SCHMA,unreviewed,"Prominin (Prom) protein, putative",,Schistosoma mansoni (Blood fluke),,,membrane [GO:0016020],,IPR008795;,PF05478;,found
6,2,non_hub,1.1685174432337038,Smp_246050.3,False,Smp_246050.3,0.977226046167226,1.982362894537789,positiva,Smp_246050,top5_por_glay,A0A5K4F227,A0A5K4F227_SCHMA,unreviewed,Vinculin,,Schistosoma mansoni (Blood fluke),cell adhesion [GO:0007155],actin filament binding [GO:0051015]; structural molecule activity [GO:0005198],actin cytoskeleton [GO:0015629]; adherens junction [GO:0005912]; plasma membrane [GO:0005886],,IPR036723;IPR017997;IPR006077;IPR000633;,PF01044;,found
6,2,non_hub,1.1685174432337038,Smp_246050.3,False,Smp_246050.3,0.977226046167226,1.982362894537789,positiva,Smp_246050,top5_por_glay,A0A5K4F3W2,A0A5K4F3W2_SCHMA,unreviewed,Vinculin,,Schistosoma mansoni (Blood fluke),cell adhesion [GO:0007155],actin filament binding [GO:0051015]; structural molecule activity [GO:0005198],actin cytoskeleton [GO:0015629]; adherens junction [GO:0005912]; plasma membrane [GO:0005886],,IPR036723;IPR017997;IPR006077;IPR000633;,PF01044;,found
6,2,non_hub,1.1685174432337038,Smp_246050.3,False,Smp_246050.3,0.977226046167226,1.982362894537789,positiva,Smp_246050,top5_por_glay,A0A5K4F0S4,A0A5K4F0S4_SCHMA,unreviewed,Vinculin,,Schistosoma mansoni (Blood fluke),cell adhesion [GO:0007155],actin filament binding [GO:0051015]; structural molecule activity [GO:0005198],actin cytoskeleton [GO:0015629]; adherens junction [GO:0005912]; plasma membrane [GO:0005886],,IPR036723;IPR017997;IPR006077;IPR000633;,PF01044;,found
6,2,non_hub,1.982473535391348,Smp_345970.1,False,Smp_345970.1,0.7452564060451858,1.9686867826020973,positiva,Smp_345970,top5_por_glay,A0A5K4FGA9,A0A5K4FGA9_SCHMA,unreviewed,BHLH domain-containing protein,,Schistosoma mansoni (Blood fluke),,"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]",nucleus [GO:0005634],,IPR011598;IPR036638;IPR051732;,PF00010;,found
6,2,non_hub,1.982473535391348,Smp_345970.1,False,Smp_345970.1,0.7452564060451858,1.9686867826020973,positiva,Smp_345970,top5_por_glay,A0A5K4FCD3,A0A5K4FCD3_SCHMA,unreviewed,BHLH domain-containing protein,,Schistosoma mansoni (Blood fluke),,"DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; protein dimerization activity [GO:0046983]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]",nucleus [GO:0005634],,IPR011598;IPR036638;IPR051732;,PF00010;,found
7,7,non_hub,2.258066134401191,Smp_316860.1,False,Smp_316860.1,2.4299593353013806,6.889046040408302,positiva,Smp_316860,top5_por_glay,A0A5K4F8N9,A0A5K4F8N9_SCHMA,unreviewed,EF-hand domain-containing protein,,Schistosoma mansoni (Blood fluke),microtubule-based process [GO:0007017],calcium ion binding [GO:0005509],dynein complex [GO:0030286],,IPR037177;IPR001372;IPR011992;IPR002048;,PF01221;,found
7,6,non_hub,4.320427033241758,Smp_247660.1,False,Smp_247660.1,8.84057992655008,5.923725050883216,positiva,Smp_247660,top5_por_glay,A0A5K4F2X0,A0A5K4F2X0_SCHMA,unreviewed,Unique cartilage matrix-associated protein C-terminal fragment,,Schistosoma mansoni (Blood fluke),,,,,,,found
7,6,non_hub,1.8082239510017029,Smp_163570.2,False,Smp_163570.2,1.4697187400665772,5.919055922494968,positiva,Smp_163570,top5_por_glay,A0A5K4EV29,A0A5K4EV29_SCHMA,unreviewed,Ryanodine receptor related,,Schistosoma mansoni (Blood fluke),intracellular calcium ion homeostasis [GO:0006874]; release of sequestered calcium ion into cytosol by sarcoplasmic reticulum [GO:0014808]; striated muscle contraction [GO:0006941],calcium ion binding [GO:0005509]; ryanodine-sensitive calcium-release channel activity [GO:0005219],calcium channel complex [GO:0034704]; sarcolemma [GO:0042383]; sarcoplasmic reticulum membrane [GO:0033017]; smooth endoplasmic reticulum [GO:0005790]; Z disc [GO:0030018],,IPR001870;IPR043136;IPR013320;IPR011992;IPR018247;IPR002048;IPR014821;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR013333;IPR015925;IPR003032;IPR009460;IPR048581;IPR035910;IPR035761;IPR035764;IPR003877;,PF13499;PF08709;PF00520;PF02815;PF08454;PF06459;PF01365;PF21119;PF02026;PF00622;,found
7,6,non_hub,1.8082239510017029,Smp_163570.2,False,Smp_163570.2,1.4697187400665772,5.919055922494968,positiva,Smp_163570,top5_por_glay,A0A3Q0KS03,A0A3Q0KS03_SCHMA,unreviewed,Ryanodine receptor related,,Schistosoma mansoni (Blood fluke),intracellular calcium ion homeostasis [GO:0006874]; release of sequestered calcium ion into cytosol by sarcoplasmic reticulum [GO:0014808]; striated muscle contraction [GO:0006941],calcium ion binding [GO:0005509]; ryanodine-sensitive calcium-release channel activity [GO:0005219],calcium channel complex [GO:0034704]; sarcolemma [GO:0042383]; sarcoplasmic reticulum membrane [GO:0033017]; smooth endoplasmic reticulum [GO:0005790]; Z disc [GO:0030018],,IPR001870;IPR043136;IPR013320;IPR011992;IPR018247;IPR002048;IPR014821;IPR005821;IPR036300;IPR016093;IPR013662;IPR000699;IPR013333;IPR015925;IPR003032;IPR009460;IPR048581;IPR035910;IPR035761;IPR035764;IPR003877;,PF13499;PF08709;PF00520;PF02815;PF08454;PF06459;PF01365;PF21119;PF02026;PF00622;,found
7,5,non_hub,1.4198714092422038,Smp_304890.1,False,Smp_304890.1,0.980198331278948,4.938551793850838,positiva,Smp_304890,top5_por_glay,A0A5K4F5M0,A0A5K4F5M0_SCHMA,unreviewed,DUF3883 domain-containing protein,,Schistosoma mansoni (Blood fluke),,,,,IPR057731;,PF15253;,found
7,5,non_hub,1.4198714092422038,Smp_304890.1,False,Smp_304890.1,0.980198331278948,4.938551793850838,positiva,Smp_304890,top5_por_glay,A0A5K4F2K7,A0A5K4F2K7_SCHMA,unreviewed,DUF3883 domain-containing protein,,Schistosoma mansoni (Blood fluke),,,,,IPR057731;,PF15253;,found
7,5,non_hub,1.460397796268134,Smp_171140.1,False,Smp_171140.1,0.9715729371348146,4.925264779078557,positiva,Smp_171140,top5_por_glay,A0A3Q0KSR8,A0A3Q0KSR8_SCHMA,unreviewed,Putative serine-rich repeat protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
7,5,non_hub,1.460397796268134,Smp_171140.1,False,Smp_171140.1,0.9715729371348146,4.925264779078557,positiva,Smp_171140,top5_por_glay,A0A5K4EVL6,A0A5K4EVL6_SCHMA,unreviewed,Putative serine-rich repeat protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
8,4,non_hub,0.7999754200067484,Smp_211020.1,False,Smp_211020.1,0.8838754656449281,3.9684808418924034,positiva,Smp_211020,top5_por_glay,A0A5K4EZ05,A0A5K4EZ05_SCHMA,unreviewed,Lactadherin,,Schistosoma mansoni (Blood fluke),,,,,IPR000421;IPR008979;,PF00754;,found
8,4,non_hub,0.7999754200067484,Smp_211020.1,False,Smp_211020.1,0.8838754656449281,3.9684808418924034,positiva,Smp_211020,top5_por_glay,A0A3Q0KVK8,A0A3Q0KVK8_SCHMA,unreviewed,Lactadherin,,Schistosoma mansoni (Blood fluke),,,,,IPR000421;IPR008979;,PF00754;,found
8,4,non_hub,0.9920962010014256,Smp_335370.1,False,Smp_335370.1,1.0591475171574878,3.961147565242787,positiva,Smp_335370,top5_por_glay,A0A5K4FAR7,A0A5K4FAR7_SCHMA,unreviewed,Saposin B-type domain-containing protein,,Schistosoma mansoni (Blood fluke),,,,,IPR011001;IPR008139;,,found
8,4,non_hub,0.8370911428943302,Smp_170770.2,False,Smp_170770.2,0.9371279004314724,3.948399304517087,positiva,Smp_170770,top5_por_glay,A0A3Q0KT42,A0A3Q0KT42_SCHMA,unreviewed,Rab GTPase,,Schistosoma mansoni (Blood fluke),,GTP binding [GO:0005525]; GTPase activity [GO:0003924],,,IPR027417;IPR001806;,PF00071;,found
8,4,non_hub,0.8370911428943302,Smp_170770.2,False,Smp_170770.2,0.9371279004314724,3.948399304517087,positiva,Smp_170770,top5_por_glay,A0A5K4EWJ0,A0A5K4EWJ0_SCHMA,unreviewed,Rab GTPase,,Schistosoma mansoni (Blood fluke),,GTP binding [GO:0005525]; GTPase activity [GO:0003924],,,IPR027417;IPR001806;,PF00071;,found
8,3,non_hub,1.2475145948499935,Smp_196880.2,False,Smp_196880.2,2.07836305819124,2.9736728942822124,positiva,Smp_196880,top5_por_glay,A0A3Q0KUG3,A0A3Q0KUG3_SCHMA,unreviewed,"Putative development and differentiation-enhancing factor, ddef",,Schistosoma mansoni (Blood fluke),,GTPase activator activity [GO:0005096]; zinc ion binding [GO:0008270],cytoplasm [GO:0005737],,IPR027267;IPR002110;IPR036770;IPR037278;IPR001164;IPR038508;IPR043593;IPR004148;IPR011993;IPR037844;IPR001849;IPR036028;IPR001452;,PF00023;PF01412;PF16746;PF00169;PF00018;,found
8,3,non_hub,1.2475145948499935,Smp_196880.2,False,Smp_196880.2,2.07836305819124,2.9736728942822124,positiva,Smp_196880,top5_por_glay,A0A5K4EYX1,A0A5K4EYX1_SCHMA,unreviewed,"Putative development and differentiation-enhancing factor, ddef",,Schistosoma mansoni (Blood fluke),,GTPase activator activity [GO:0005096]; zinc ion binding [GO:0008270],cytoplasm [GO:0005737],,IPR027267;IPR002110;IPR036770;IPR037278;IPR001164;IPR038508;IPR043593;IPR004148;IPR011993;IPR037844;IPR001849;IPR036028;IPR001452;,PF00023;PF01412;PF16746;PF00169;PF00018;,found
8,3,non_hub,2.910622593865093,Smp_205300.2,False,Smp_205300.2,0.7959474464841169,2.9575279997730166,positiva,Smp_205300,top5_por_glay,A0A3Q0KV93,A0A3Q0KV93_SCHMA,unreviewed,Smp_205300,,Schistosoma mansoni (Blood fluke),,calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544],,,IPR037104;,,found
8,3,non_hub,2.910622593865093,Smp_205300.2,False,Smp_205300.2,0.7959474464841169,2.9575279997730166,positiva,Smp_205300,top5_por_glay,A0A5K4EZK2,A0A5K4EZK2_SCHMA,unreviewed,Smp_205300,,Schistosoma mansoni (Blood fluke),,calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544],,,IPR037104;,,found
9,1,non_hub,3.152905180664644,Smp_193680.1,False,Smp_193680.1,0.7253864083868268,0.9958063610328264,positiva,Smp_193680,top5_por_glay,A0A3Q0KUA5,A0A3Q0KUA5_SCHMA,unreviewed,Venom allergen-like (VAL) 1 protein,,Schistosoma mansoni (Blood fluke),,,,,IPR014044;IPR035940;IPR001283;,PF00188;,found
9,1,non_hub,5.672785672220916,Smp_335785.1,False,Smp_335785.1,1.0864032917473323,0.9958063610328264,positiva,Smp_335785,top5_por_glay,A0AA82N571,A0AA82N571_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
10,9,non_hub,3.838091938380644,Smp_019690.2,False,Smp_019690.2,1.0998488214958655,8.893281539694613,positiva,Smp_019690,top5_por_glay,C4Q2F6,C4Q2F6_SCHMA,unreviewed,Splicing factor U2AF subunit (U2 snRNP auxiliary factor large subunit),,Schistosoma mansoni (Blood fluke),mRNA processing [GO:0006397]; RNA splicing [GO:0008380],RNA binding [GO:0003723],nucleus [GO:0005634],FUNCTION: Necessary for the splicing of pre-mRNA. {ECO:0000256|RuleBase:RU364135}.,IPR012677;IPR035979;IPR000504;IPR006529;,PF00076;,found
10,9,non_hub,2.1344931955961344,Smp_043500.2,False,Smp_043500.2,1.0161764417515895,8.891980409123592,positiva,Smp_043500,top5_por_glay,A0A3Q0KF39,A0A3Q0KF39_SCHMA,unreviewed,RNase_Zc3h12a domain-containing protein,,Schistosoma mansoni (Blood fluke),,mRNA binding [GO:0003729]; RNA endonuclease activity [GO:0004521],cytoplasmic ribonucleoprotein granule [GO:0036464]; nucleus [GO:0005634],,IPR021869;IPR051101;,PF11977;,found
10,9,non_hub,1.1362429633033138,Smp_082410.1,False,Smp_082410.1,0.923066820000324,8.885711303757184,positiva,Smp_082410,top5_por_glay,G4VGH8,G4VGH8_SCHMA,unreviewed,Syntaxin,,Schistosoma mansoni (Blood fluke),,,,,,,found
10,9,non_hub,0.7700213655117396,Smp_327460.1,False,Smp_327460.1,0.8382104428249072,8.855107583869207,positiva,Smp_327460,top5_por_glay,A0A5K4F6W7,A0A5K4F6W7_SCHMA,unreviewed,G-patch domain-containing protein,,Schistosoma mansoni (Blood fluke),,nucleic acid binding [GO:0003676],,,IPR000467;,PF01585;,found
10,9,non_hub,1.2741724089196789,Smp_347490.1,False,Smp_347490.1,1.2073707209115143,8.839627269145215,positiva,Smp_347490,top5_por_glay,A0A5K4FFM7,A0A5K4FFM7_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
11,8,non_hub,3.2348830304459844,Smp_088420.1,False,Smp_088420.1,1.0504426288302318,7.867441303272841,positiva,Smp_088420,top5_por_glay,A0A3Q0KIV2,A0A3Q0KIV2_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
11,8,non_hub,3.2348830304459844,Smp_088420.1,False,Smp_088420.1,1.0504426288302318,7.867441303272841,positiva,Smp_088420,top5_por_glay,A0A5K4EIJ7,A0A5K4EIJ7_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
11,7,non_hub,1.4016436914182215,Smp_146150.1,False,Smp_146150.1,1.009630678679429,6.901141915801035,positiva,Smp_146150,top5_por_glay,A0A3Q0KPB4,A0A3Q0KPB4_SCHMA,unreviewed,GTP-binding protein Di-Ras2,,Schistosoma mansoni (Blood fluke),,GTP binding [GO:0005525]; GTPase activity [GO:0003924],plasma membrane [GO:0005886],,IPR027417;IPR005225;IPR001806;IPR052236;,PF00071;,found
11,7,non_hub,1.4584821776884966,Smp_055090.3,False,Smp_055090.3,1.2176139002418898,6.885948485973763,positiva,Smp_055090,top5_por_glay,G4VH77,G4VH77_SCHMA,unreviewed,Putative chromatin regulatory protein sir2,,Schistosoma mansoni (Blood fluke),,"histone deacetylase activity, NAD-dependent [GO:0017136]; metal ion binding [GO:0046872]; NAD+ binding [GO:0070403]; protein-malonyllysine demalonylase activity [GO:0036054]; protein-succinyllysine desuccinylase activity [GO:0036055]",nucleus [GO:0005634],,IPR029035;IPR050134;IPR003000;IPR026591;IPR027546;IPR026590;,PF02146;,found
11,7,non_hub,1.4584821776884966,Smp_055090.3,False,Smp_055090.3,1.2176139002418898,6.885948485973763,positiva,Smp_055090,top5_por_glay,A0A3Q0KG50,A0A3Q0KG50_SCHMA,unreviewed,Putative chromatin regulatory protein sir2,,Schistosoma mansoni (Blood fluke),,"histone deacetylase activity, NAD-dependent [GO:0017136]; metal ion binding [GO:0046872]; NAD+ binding [GO:0070403]",nucleus [GO:0005634],,IPR029035;IPR050134;IPR003000;IPR026591;IPR026590;,PF02146;,found
11,7,non_hub,1.4584821776884966,Smp_055090.3,False,Smp_055090.3,1.2176139002418898,6.885948485973763,positiva,Smp_055090,top5_por_glay,A0A5K4EFD9,A0A5K4EFD9_SCHMA,unreviewed,Putative chromatin regulatory protein sir2,,Schistosoma mansoni (Blood fluke),,"histone deacetylase activity, NAD-dependent [GO:0017136]; metal ion binding [GO:0046872]; NAD+ binding [GO:0070403]",nucleus [GO:0005634],,IPR029035;IPR050134;IPR003000;IPR026591;IPR026590;,PF02146;,found
11,7,non_hub,3.001926237339755,Smp_326650.1,False,Smp_326650.1,4.799645802750767,6.86811294577533,positiva,Smp_326650,top5_por_glay,A0A5K4F898,A0A5K4F898_SCHMA,unreviewed,GRANULINS domain-containing protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
11,5,non_hub,3.29152087554658,Smp_331190.1,False,Smp_331190.1,1.4080918078972229,4.899812338428333,positiva,Smp_331190,top5_por_glay,A0A5K4F7A8,A0A5K4F7A8_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
12,12,non_hub,14.426452228493808,Smp_323440.1,False,Smp_323440.1,1.8986820880545328,11.885399193449992,positiva,Smp_323440,top5_por_glay,A0A5K4F9I2,A0A5K4F9I2_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
12,12,non_hub,6.954015399767719,Smp_323270.2,False,Smp_323270.2,1.5132516300467274,11.872726941057582,positiva,Smp_323270,top5_por_glay,A0A5K4F608,A0A5K4F608_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
12,12,non_hub,6.954015399767719,Smp_323270.2,False,Smp_323270.2,1.5132516300467274,11.872726941057582,positiva,Smp_323270,top5_por_glay,A0A5K4F846,A0A5K4F846_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
12,12,non_hub,6.954015399767719,Smp_323270.2,False,Smp_323270.2,1.5132516300467274,11.872726941057582,positiva,Smp_323270,top5_por_glay,A0A5K4F5J3,A0A5K4F5J3_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
12,11,non_hub,9.7259890318946,Smp_323320.1,False,Smp_323320.1,2.002195296334916,10.909782788848675,positiva,Smp_323320,top5_por_glay,A0A5K4F9G5,A0A5K4F9G5_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
12,11,non_hub,10.1624116599177,Smp_323300.1,False,Smp_323300.1,1.8395831565028828,10.862757892312471,positiva,Smp_323300,top5_por_glay,A0A5K4F9F3,A0A5K4F9F3_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
12,11,non_hub,10.789647742658456,Smp_335135.1,False,Smp_335135.1,2.0040488882440184,10.85391374065475,positiva,Smp_335135,top5_por_glay,A0AA82N4D5,A0AA82N4D5_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
13,1,non_hub,0.9699298010466918,Smp_051670.1,False,Smp_051670.1,0.8935241592044928,0.998716877746149,positiva,Smp_051670,top5_por_glay,A0A3Q0KFU6,A0A3Q0KFU6_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
13,1,non_hub,2.518613096978831,Smp_346380.2,False,Smp_346380.2,1.3422014272361764,0.998716877746149,positiva,Smp_346380,top5_por_glay,A0A5K4FGH3,A0A5K4FGH3_SCHMA,unreviewed,oxaloacetate tautomerase (EC 5.3.2.2) (Fumarylacetoacetate hydrolase domain-containing protein 1),,Schistosoma mansoni (Blood fluke),,acetylpyruvate hydrolase activity [GO:0018773]; metal ion binding [GO:0046872]; oxaloacetate tautomerase activity [GO:0050163],,,IPR011234;IPR036663;,PF01557;,found
13,1,non_hub,2.518613096978831,Smp_346380.2,False,Smp_346380.2,1.3422014272361764,0.998716877746149,positiva,Smp_346380,top5_por_glay,A0A5K4FF65,A0A5K4FF65_SCHMA,unreviewed,oxaloacetate tautomerase (EC 5.3.2.2) (Fumarylacetoacetate hydrolase domain-containing protein 1),,Schistosoma mansoni (Blood fluke),,acetylpyruvate hydrolase activity [GO:0018773]; metal ion binding [GO:0046872]; oxaloacetate tautomerase activity [GO:0050163],mitochondrion [GO:0005739],,IPR011234;IPR036663;,PF01557;,found
14,7,non_hub,0.7943137229539412,Smp_010550.1,False,Smp_010550.1,0.9421751066262342,6.93892474485747,positiva,Smp_010550,top5_por_glay,G4VMN2,G4VMN2_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
14,7,non_hub,0.7943137229539412,Smp_010550.1,False,Smp_010550.1,0.9421751066262342,6.93892474485747,positiva,Smp_010550,top5_por_glay,A0A5K4E9G8,A0A5K4E9G8_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
14,7,non_hub,0.7943137229539412,Smp_010550.1,False,Smp_010550.1,0.9421751066262342,6.93892474485747,positiva,Smp_010550,top5_por_glay,A0A3Q0KC91,A0A3Q0KC91_SCHMA,unreviewed,Secreted protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
14,7,non_hub,0.7866563750340769,Smp_212300.2,False,Smp_212300.2,0.8799764664849317,6.925102861782212,positiva,Smp_212300,top5_por_glay,A0A5K4F0H2,A0A5K4F0H2_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),signal transduction [GO:0007165],,,,IPR001478;IPR036034;IPR008936;IPR000198;,PF00595;PF00620;,found
14,7,non_hub,0.7866563750340769,Smp_212300.2,False,Smp_212300.2,0.8799764664849317,6.925102861782212,positiva,Smp_212300,top5_por_glay,A0A3Q0KVB8,A0A3Q0KVB8_SCHMA,unreviewed,PDZ domain-containing protein,,Schistosoma mansoni (Blood fluke),signal transduction [GO:0007165],,,,IPR001478;IPR036034;IPR008936;IPR000198;,PF00595;PF00620;,found
14,7,non_hub,0.7866563750340769,Smp_212300.2,False,Smp_212300.2,0.8799764664849317,6.925102861782212,positiva,Smp_212300,top5_por_glay,A0A5K4EZ59,A0A5K4EZ59_SCHMA,unreviewed,PDZ domain-containing protein,,Schistosoma mansoni (Blood fluke),signal transduction [GO:0007165],,,,IPR001478;IPR036034;IPR008936;IPR000198;,PF00595;PF00620;,found
14,7,non_hub,1.952473232834408,Smp_182600.1,False,Smp_182600.1,5.405524285725917,6.922239077664129,positiva,Smp_182600,top5_por_glay,C4QQL6,C4QQL6_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,IPR008042;,PF05380;,found
14,7,non_hub,2.043469742117234,Smp_204040.1,False,Smp_204040.1,6.61564122706708,6.921960377131432,positiva,Smp_204040,top5_por_glay,G4VT59,G4VT59_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
14,7,non_hub,1.4334339693116842,Smp_330270.1,False,Smp_330270.1,3.395143835646856,6.903286341442338,positiva,Smp_330270,top5_por_glay,A0A5K4FDN7,A0A5K4FDN7_SCHMA,unreviewed,Peptidase S1 domain-containing protein,,Schistosoma mansoni (Blood fluke),proteolysis [GO:0006508],serine-type endopeptidase activity [GO:0004252],,,IPR009003;IPR043504;IPR051487;IPR001254;,PF00089;,found
15,13,non_hub,1.0430013526681845,Smp_040710.2,False,Smp_040710.2,1.0135328838189284,12.742774560882026,positiva,Smp_040710,top5_por_glay,A0A5K4EDJ8,A0A5K4EDJ8_SCHMA,unreviewed,Putative dna-directed rna polymerase II 13.3 kD polypeptide,,Schistosoma mansoni (Blood fluke),transcription by RNA polymerase II [GO:0006366],DNA-directed RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983],"RNA polymerase II, core complex [GO:0005665]",,IPR036603;IPR009025;,PF13656;,found
15,13,non_hub,1.0430013526681845,Smp_040710.2,False,Smp_040710.2,1.0135328838189284,12.742774560882026,positiva,Smp_040710,top5_por_glay,G4VFR0,G4VFR0_SCHMA,unreviewed,Putative dna-directed rna polymerase II 13.3 kD polypeptide,,Schistosoma mansoni (Blood fluke),transcription by RNA polymerase II [GO:0006366],DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983],"RNA polymerase II, core complex [GO:0005665]",,IPR037685;IPR036603;IPR009025;IPR008193;IPR022905;,PF13656;,found
15,12,non_hub,1.0649804995567678,Smp_309730.1,False,Smp_309730.1,1.6771556710838214,11.877912263628051,positiva,Smp_309730,top5_por_glay,A0A5K4F2Z8,A0A5K4F2Z8_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
15,12,non_hub,1.0649804995567678,Smp_309730.1,False,Smp_309730.1,1.6771556710838214,11.877912263628051,positiva,Smp_309730,top5_por_glay,A0A5K4F4R7,A0A5K4F4R7_SCHMA,unreviewed,Uncharacterized protein,,Schistosoma mansoni (Blood fluke),,,,,,,found
15,12,non_hub,1.5307597507188098,Smp_341160.2,False,Smp_341160.2,3.397944865559112,11.87608625916116,positiva,Smp_341160,top5_por_glay,A0A5K4F9S5,A0A5K4F9S5_SCHMA,unreviewed,receptor protein-tyrosine kinase (EC 2.7.10.1),,Schistosoma mansoni (Blood fluke),cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169],ATP binding [GO:0005524]; metal ion binding [GO:0046872]; transmembrane receptor protein tyrosine kinase activity [GO:0004714],plasma membrane [GO:0005886]; receptor complex [GO:0043235],,IPR003961;IPR036116;IPR006211;IPR006212;IPR009030;IPR013783;IPR011009;IPR000719;IPR000494;IPR036941;IPR050122;IPR001245;IPR008266;IPR020635;,PF00757;PF07714;PF01030;,found
